molecule_chembl_id,IC50,units,smiles,pIC50
CHEMBL392524,12.0,nM,C[C@@H](C1CCC(c2ccc(F)cc2)CC1)[C@H](N)C(=O)N1CC[C@](C)(F)C1,7.920818753952375
CHEMBL191067,12.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL191067,12.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL536311,12.0,nM,C[C@@H]1c2nnc(C(F)(F)F)n2[C@H](C)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F.Cl,7.920818753952375
CHEMBL474003,12.0,nM,CC(C)(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL564283,12.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,7.920818753952375
CHEMBL1288288,12.0,nM,CCn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1C#N.Cl,7.920818753952375
CHEMBL559477,12.0,nM,N[C@H]1Cn2c(nc3cnc(F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL475863,12.0,nM,CC(C)(CC(=O)N1Cc2ccccc2C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL561120,12.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1)Cc1cccc(Cl)c1,7.920818753952375
CHEMBL427012,12.0,nM,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O,7.920818753952375
CHEMBL400722,12.0,nM,NC(CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(O)C1CC1)Cc1cc(F)c(F)cc1F,7.920818753952375
CHEMBL307636,12.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,7.920818753952375
CHEMBL1422,12.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.920818753952375
CHEMBL191067,12.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL5274894,12.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1C[C@H]2CC(O)C[C@H]2C1,7.920818753952375
CHEMBL1185242,12.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,7.920818753952375
CHEMBL3957200,12.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(F)c3ccccc13)c(=O)n2C,7.920818753952375
CHEMBL307636,12.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1,7.920818753952375
CHEMBL2203319,12.0,nM,N[C@@H](CC(=O)NC1(c2cccc(-n3ccnc3)c2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.920818753952375
CHEMBL277390,12.0,nM,C[S+](C)Cc1ccc2cc1C(=O)NCC(=O)NCC(=O)NCCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N2.O=C(O)C(F)(F)F.O=C([O-])C(F)(F)F,7.920818753952375
CHEMBL1683562,12.0,nM,N[C@H]1CN(c2cc(N3CCc4nocc4C3)ncn2)C[C@@H]1N1CCCCC1=O,7.920818753952375
CHEMBL404079,12.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1.O=C(O)C(F)(F)F,7.920818753952375
CHEMBL1083589,12.0,nM,Cl.N#C[C@@H]1CCCN1C(=O)CN[C@H]1C[C@H]2C[C@@H](O)C[C@H]2C1,7.920818753952375
CHEMBL507254,12.0,nM,N#CC1CCCN1C(=O)C(N)C1CCCCC1,7.920818753952375
CHEMBL2147196,12.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(N)=O)cc21,7.920818753952375
CHEMBL1650418,12.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)ncc(-c2ccoc2)c1=O,7.920818753952375
CHEMBL512709,12.0,nM,COc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4ccccc4F)CCS(=O)(=O)CC3)sc2c1,7.920818753952375
CHEMBL397893,12.2,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc(F)cc3)CC2)CN1)N1CCSC1,7.913640169325252
CHEMBL1683991,12.4,nM,COC(=O)c1ccc(-c2nnn3c2CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC3)cc1.O=P(O)(O)O,7.906578314837764
CHEMBL5283810,12.45,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)O)nn2)c1=O,7.904830648568245
CHEMBL3654425,12.6,nM,CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C2)C3)CC1,7.899629454882437
CHEMBL515387,12.9,nM,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,7.889410289700751
CHEMBL3697945,12.9,nM,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cnccn2)C1c1cc(F)ccc1F,7.889410289700751
CHEMBL515387,12.9,nM,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,7.889410289700751
CHEMBL219371,13.0,nM,CC(C)C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL188096,13.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL1683502,13.0,nM,CC(C)(Nc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,7.886056647693163
CHEMBL563383,13.0,nM,N[C@H]1Cn2c(nc3cc(C(=O)O)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL381665,13.0,nM,N[C@@H](CC(=O)N1CCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C1)Cc1cc(F)ccc1F,7.886056647693163
CHEMBL3329627,13.0,nM,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,7.886056647693163
CHEMBL1085333,13.0,nM,CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.886056647693163
CHEMBL514317,13.0,nM,C[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL67089,13.0,nM,NCC(=O)N1CCC[C@H]1B(O)O,7.886056647693163
CHEMBL96892,13.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,7.886056647693163
CHEMBL227954,13.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,7.886056647693163
CHEMBL2147081,13.0,nM,CN(C)C(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,7.886056647693163
CHEMBL591290,13.0,nM,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](C)CC3=O)CN1CC2,7.886056647693163
CHEMBL474421,13.0,nM,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1C[C@@H](F)[C@@H](F)C1,7.886056647693163
CHEMBL3912809,13.0,nM,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1ccc(OC)c3ccccc13)c(=O)n2C,7.886056647693163
CHEMBL379702,13.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL378673,13.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3nccn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL1083588,13.0,nM,CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,7.886056647693163
CHEMBL365231,13.0,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL236705,13.0,nM,N[C@H]1CN(c2cc(-c3ccccc3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,7.886056647693163
CHEMBL376498,13.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(Cl)c1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL601074,13.0,nM,CCC1CC(=O)N(C2CN3CCc4cc(OC)c(OC)cc4C3CC2N)C1,7.886056647693163
CHEMBL1083287,13.0,nM,CN(C)C(=O)N1C[C@@H]2C[C@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,7.886056647693163
CHEMBL3931178,13.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C(F)(F)F)cc3ccccc13)c(=O)n2C,7.886056647693163
CHEMBL4873862,13.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(C(=O)O)ccc2Br)c1=O,7.886056647693163
CHEMBL232920,13.0,nM,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCCC1,7.886056647693163
CHEMBL1683557,13.0,nM,N[C@H]1CN(c2cc(-c3cc(F)cc(F)c3F)ncn2)C[C@@H]1c1ccccc1,7.886056647693163
CHEMBL487862,13.0,nM,CC(C)(CNC(=O)C1(C)CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.886056647693163
CHEMBL232919,13.0,nM,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCC1,7.886056647693163
CHEMBL472027,13.0,nM,N[C@@H](CC(=O)NC1(c2nc3ccccc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.886056647693163
CHEMBL1650413,13.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(c1=O)CCCC2,7.886056647693163
CHEMBL390529,13.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Cl)cc(Cl)cc2c1=O,7.886056647693163
CHEMBL400624,13.0,nM,COc1cc2c(cc1OC)[C@@H]1CC(N)[C@@H](c3cccc(C)c3)CN1CC2,7.886056647693163
CHEMBL376498,13.0,nM,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)c(Cl)c1.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL1683643,13.0,nM,CC(C)[C@H](Nc1ccc(CNC(=O)[C@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,7.886056647693163
CHEMBL1083588,13.0,nM,CN(C)C(=O)N1C[C@@H]2C[C@@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,7.886056647693163
CHEMBL401709,13.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2cnn(Cc3cccc4ccccc34)c(=O)c21,7.886056647693163
CHEMBL1083287,13.0,nM,CN(C)C(=O)N1C[C@@H]2C[C@](C)(NCC(=O)N3CCC[C@H]3C#N)C[C@@H]2C1,7.886056647693163
CHEMBL1929388,13.0,nM,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl,7.886056647693163
CHEMBL1288289,13.0,nM,CN(C)C(=O)Cn1c(=O)n(C)c(=O)c2c1cc(N1CCC[C@@](C)(N)C1)n2Cc1cc(F)ccc1Cl.Cl,7.886056647693163
CHEMBL1203962,13.0,nM,COCC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N.Cl,7.886056647693163
CHEMBL231196,13.0,nM,N[C@H]1CN(c2cnc3nccnc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.886056647693163
CHEMBL1683572,13.0,nM,Cc1nc(N2C[C@H](N)[C@@H](N3CC(F)(F)CCC3=O)C2)cc(N2CCC(F)(F)C2)n1,7.886056647693163
CHEMBL169204,13.0,nM,CS(=O)(=O)c1ccc(S(=O)(=O)N[C@@H]2CC[C@@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,7.886056647693163
CHEMBL227954,13.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,7.886056647693163
CHEMBL4081741,13.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCC(N)=O)cc23)cc1,7.886056647693163
CHEMBL2086612,13.2,nM,N#C[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(C(F)(F)F)cc1,7.87942606879415
CHEMBL3813856,13.5,nM,CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,7.8696662315049934
CHEMBL238506,13.5,nM,COc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)cc1,7.8696662315049934
CHEMBL3687981,13.5,nM,CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](NC(=O)OC(C)(C)C)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,7.8696662315049934
CHEMBL389624,13.6,nM,CCOC(=O)CN(Cc1ccc(C#N)cc1)[C@@H]1CN[C@H](C(=O)N2CCSC2)C1,7.866461091629782
CHEMBL1779695,13.7,nM,N[C@@H](CC(=O)N1CCN(Cc2ccccc2[N+](=O)[O-])C(=O)C1)Cc1cc(F)c(F)cc1F,7.863279432843593
CHEMBL2022464,13.78,nM,Cc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2[nH]1,7.8607507824283935
CHEMBL228243,13.9,nM,N#Cc1ccc(CN(CC(N)=O)[C@@H]2CN[C@H](C(=O)N3CCSC3)C2)cc1,7.856985199745905
CHEMBL241674,13.9,nM,O=C([C@@H]1C[C@H](N2CCOCC2)CN1)N1CCSC1,7.856985199745905
CHEMBL237343,14.0,nM,N[C@H]1CN(c2cc(-c3cccc(F)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,7.853871964321762
CHEMBL4250492,14.0,nM,N[C@@H](CCn1cc(-c2ccncc2)nn1)Cc1cc(F)c(F)cc1F,7.853871964321762
CHEMBL552479,14.0,nM,N[C@H]1Cn2c(nc3cc(C(F)(F)F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.853871964321762
CHEMBL3650437,14.0,nM,Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,7.853871964321762
CHEMBL217016,14.0,nM,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,7.853871964321762
CHEMBL1650441,14.0,nM,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2Cl)c1=O,7.853871964321762
CHEMBL2147080,14.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(C(N)=O)ccc21,7.853871964321762
CHEMBL183207,14.0,nM,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@H](N)Cc3ccccc3F)[C@H](Cc3ccccc3)C2)c1,7.853871964321762
CHEMBL235766,14.0,nM,CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1,7.853871964321762
CHEMBL3675634,14.0,nM,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3(F)F)N3CCN=C23)nc2ccccc12,7.853871964321762
CHEMBL230883,14.0,nM,N#Cc1ccc(N2CC[C@H](c3cc(F)c(F)cc3F)[C@@H](N)C2)nc1.O=C(O)C(F)(F)F,7.853871964321762
CHEMBL3962719,14.0,nM,Cc1cc2ccccc2c(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Br)n(C)c2=O)n1,7.853871964321762
CHEMBL3084821,14.0,nM,N#C[C@@H]1CCCN1C(=O)CN[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1,7.853871964321762
CHEMBL1085074,14.0,nM,CC(C)(CC(=O)N1CCCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.853871964321762
CHEMBL1085333,14.0,nM,CC(C)(CC(=O)N1CCOCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.853871964321762
CHEMBL564043,14.0,nM,CS(=O)(=O)c1ccccc1C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cccc(Cl)c1,7.853871964321762
CHEMBL5275234,14.0,nM,Cc1c(-c2c(S(=O)(=O)c3ccccc3)cnc3nnnn23)c(=O)n(-c2ccccc2)n1C,7.853871964321762
CHEMBL475870,14.0,nM,COC[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.853871964321762
CHEMBL269952,14.0,nM,Cc1nsc(N2CCN(C(=O)[C@H]3C[C@@H](C(=O)N4CCSC4)N[C@H]3C)CC2)n1,7.853871964321762
CHEMBL404210,14.0,nM,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2[C@@H]1C(O)C1CC1)Cc1cc(F)c(F)cc1F,7.853871964321762
CHEMBL236719,14.0,nM,CC(=O)Nc1cccc(-c2cc(N3C[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,7.853871964321762
CHEMBL4250492,14.0,nM,N[C@@H](CCn1cc(-c2ccncc2)nn1)Cc1cc(F)c(F)cc1F,7.853871964321762
CHEMBL1650403,14.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nccc1=O,7.853871964321762
CHEMBL5266987,14.0,nM,CO[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.853871964321762
CHEMBL3644790,14.0,nM,COCCc1nc2c(c(C(F)(F)F)n1)CCN(C(=O)C[C@H](N)CN1C(=O)CCC(F)(F)[C@@H]1O)C2,7.853871964321762
CHEMBL256729,14.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2cnn(CC3=Nc4ccccc4Oc4ccccc43)c(=O)c21,7.853871964321762
CHEMBL2021529,14.0,nM,C[C@@H]1CN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)Cc2ccc(C(F)(F)F)n21.Cl,7.853871964321762
CHEMBL1083032,14.0,nM,N#C[C@@H]1CCCN1C(=O)CN[C@@H]1C[C@@H]2CN(C(=O)CO)C[C@@H]2C1,7.853871964321762
CHEMBL3675634,14.1,nM,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3(F)F)N3CCN=C23)nc2ccccc12,7.85078088734462
CHEMBL3654427,14.3,nM,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCS[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,7.844663962534938
CHEMBL2086616,14.3,nM,N#C[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,7.844663962534938
CHEMBL3697939,14.5,nM,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(C(=O)C(F)(F)F)C1)C2,7.838631997765026
CHEMBL2346929,14.5,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(F)ccc4n3)c2c1=O,7.838631997765026
CHEMBL3910262,14.6,nM,CS(=O)(=O)c1cccc(-c2ccc3ccc4c(c3c2)C[C@@H](N)[C@H](c2cc(F)c(F)cc2F)O4)c1,7.835647144215563
CHEMBL3928073,14.95,nM,COc1ccc2ccc3c(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)O3,7.825358807339551
CHEMBL194428,15.0,nM,NCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,7.823908740944319
CHEMBL63860,15.0,nM,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,7.823908740944319
CHEMBL562388,15.0,nM,N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.823908740944319
CHEMBL474767,15.0,nM,Cc1ncsc1[C@H]1C[C@@H]1NC(=O)CC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.823908740944319
CHEMBL201644,15.0,nM,CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,7.823908740944319
CHEMBL404326,15.0,nM,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cccc3ccccc13)c(=O)n2C,7.823908740944319
CHEMBL562467,15.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNc1ccc(C(F)(F)F)nc1)Cc1cc(F)c(F)cc1F,7.823908740944319
CHEMBL517776,15.0,nM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.823908740944319
CHEMBL557447,15.0,nM,N[C@H]1Cn2c(nc3cnc(Cl)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,7.823908740944319
CHEMBL3084949,15.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,7.823908740944319
CHEMBL2147774,15.0,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(C#N)cn2)n1,7.823908740944319
CHEMBL201644,15.0,nM,CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,7.823908740944319
CHEMBL2063037,15.0,nM,O=C([C@@H]1C[C@H](O)CN1)N1C[C@@H](O)C[C@H]1B(O)O,7.823908740944319
CHEMBL330373,15.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2,7.823908740944319
CHEMBL1082996,15.0,nM,C#C[C@@H]1C[C@H](F)CN1C(=O)CC(C)(C)CC(=O)N[C@H]1C[C@@H]1c1cccc(Cl)c1,7.823908740944319
CHEMBL142703,15.0,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,7.823908740944319
CHEMBL4856604,15.0,nM,COC(=O)c1cccc(Cn2c(=O)cc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c2=O)c1,7.823908740944319
CHEMBL201644,15.0,nM,CC(C)(CC(=O)N1Cc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,7.823908740944319
CHEMBL474800,15.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCCCC1.O=C(O)C(F)(F)F,7.823908740944319
CHEMBL1951426,15.0,nM,CC#CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,7.823908740944319
CHEMBL1085595,15.0,nM,CC(C)(CC(=O)N1CCN(S(C)(=O)=O)CC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.823908740944319
CHEMBL1082462,15.0,nM,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,7.823908740944319
CHEMBL394932,15.0,nM,CCN(C)C(=O)[C@H]1C[C@@H](C(=O)N2CCC[C@H]2C#N)N[C@H]1C,7.823908740944319
CHEMBL1929391,15.0,nM,Cc1c(C(=O)NCC(C)(C)NCC(=O)N2CCC[C@H]2C#N)cnc2cc(C(C)(C)C)nn12.Cl,7.823908740944319
CHEMBL228004,15.0,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(Cl)ccc2c1=O,7.823908740944319
CHEMBL399615,15.0,nM,CC(C)(C)NCC(=O)N1CCC[C@H]1C(=O)c1noc(-c2ccc(F)cc2)n1,7.823908740944319
CHEMBL3093905,15.0,nM,COc1ccc(C[C@H](N)C(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,7.823908740944319
CHEMBL1683980,15.09,nM,COC(=O)c1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2.Cl,7.82131076022441
CHEMBL231117,15.1,nM,C[C@@H]1C(=O)N(CCO)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,7.82102305270683
CHEMBL230496,15.1,nM,C[C@@H]1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)[C@H](C)C(=O)N1,7.82102305270683
CHEMBL2418627,15.24,nM,Cl.N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,7.8170150329964185
CHEMBL5220348,15.3,nM,CC(C)=CCC/C(C)=C/OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,7.815308569182401
CHEMBL4174924,15.3,nM,Cn1cnc2nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3C#N)c(=O)c21,7.815308569182401
CHEMBL3580782,15.4,nM,N[C@@H](CC(=O)N1CC(=O)Nc2cc(Br)ccc2C1)[C@H]1CCc2cc(F)c(F)cc21,7.8124792791635365
CHEMBL2347038,15.5,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3nc4ccccc4nc3C)c2c1=O,7.809668301829708
CHEMBL2418634,15.7,nM,COc1ccc(Cn2cc(-c3ccc(C[C@H](N)C(=O)N4CCC[C@H]4C#N)cc3)nn2)cc1OC.Cl,7.804100347590766
CHEMBL1683996,15.8,nM,Cl.N[C@@H](CC(=O)N1CCn2nnc(-c3ccco3)c2C1)Cc1cc(F)c(F)cc1F,7.801342913045577
CHEMBL245545,16.0,nM,CC(=O)N(C)C1CCC([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1.Cl,7.795880017344075
CHEMBL234158,16.0,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](CC(=O)O)CN1,7.795880017344075
CHEMBL474025,16.0,nM,CC(C)(CC(=O)N1CCc2ccccc2C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,7.795880017344075
