molecule_chembl_id,IC50,units,smiles,pIC50,ROMol,molecular_weight,n_hba,n_hbd,logp,n_rotatable,n_aromatic_rings
CHEMBL195335,0.53,nM,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](Nc2ccccc2)CN1,9.275724130399212,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8577d0>,284.16371126,4,2,1.3435799999999996,3,1
CHEMBL4176578,0.54,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3cccs3)c[nH]c2c1=O,9.267606240177033,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857840>,448.148158512,7,2,3.43968,4,4
CHEMBL4164470,0.54,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccc(F)cc3)c[nH]c2c1=O,9.267606240177033,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8578b0>,460.182315764,6,2,3.5172800000000004,4,4
CHEMBL63860,0.54,nM,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,9.267606240177033,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857920>,186.11757273999999,4,3,-1.663399999999999,2,0
CHEMBL2147056,0.55,nM,Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c3ccc(C(=O)O)cc3n(C)c(=O)c21.Cl,9.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857990>,499.17864562399996,7,2,3.4315200000000012,4,4
CHEMBL2058757,0.55,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4s3)CC2)CN1)N1CCSC1,9.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857a00>,403.15005242000007,7,1,1.6816999999999998,3,2
CHEMBL3806023,0.56,nM,Cc1nnc2ncc3c(n12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,9.2518119729938,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857a70>,402.177979332,6,1,2.8292200000000003,2,3
CHEMBL2058970,0.56,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)c2ccccc2n1,9.2518119729938,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857ae0>,411.20928154800004,6,1,1.92862,3,2
CHEMBL142703,0.58,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,9.236572006437065,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857b50>,303.19467704,4,2,1.1742799999999989,3,0
CHEMBL2058761,0.59,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4cc(Cl)ccc4[nH]3)CC2)CN1)N1CCSC1,9.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857bc0>,420.14990810000006,6,2,1.6017,3,2
CHEMBL461117,0.6,nM,CC[C@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857c30>,227.143390416,3,1,0.82238,3,0
CHEMBL385517,0.6,nM,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857ca0>,315.19467704,4,2,1.157979999999999,2,0
CHEMBL3632865,0.6,nM,CC[C@@H](C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857d10>,227.143390416,3,1,0.82238,3,0
CHEMBL3806157,0.6,nM,Cc1cc2ncc3c(n2n1)CN([C@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857d80>,383.19215217600004,5,1,3.2951200000000016,2,3
CHEMBL3806021,0.6,nM,Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857df0>,403.16199492000004,6,1,2.628120000000001,2,3
CHEMBL165,0.6,nM,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857e60>,228.078644244,3,3,2.9738000000000016,2,2
CHEMBL3806310,0.6,nM,Cc1cc(O)nc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857ed0>,419.15690954,7,2,2.3337200000000005,2,3
CHEMBL3644458,0.6,nM,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,9.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f857f40>,414.09957432000004,7,1,1.8586999999999998,3,2
CHEMBL4169845,0.61,nM,CS(=O)(=O)c1cccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)c1,9.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8040>,520.1692878800001,8,2,2.7816800000000006,5,4
CHEMBL2058972,0.61,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4cc(Cl)ccc34)CC2)CN1)N1CCSC1,9.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a80b0>,431.15465913200006,6,1,2.2736,3,2
CHEMBL2058973,0.61,nM,O=C([C@@H]1C[C@H](N2CCN(c3nccc4ccccc34)CC2)CN1)N1CCSC1,9.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8120>,397.19363148400004,6,1,1.6202,3,2
CHEMBL2147773,0.62,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2cccnc2)n1,9.207608310501746,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8190>,427.2154295480001,8,1,0.9611200000000013,4,2
CHEMBL2147771,0.63,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccn2)n1,9.200659450546418,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8200>,427.2154295480001,8,1,0.9611200000000013,4,2
CHEMBL512651,0.64,nM,COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(Cl)ccc4F)CCS(=O)(=O)CC3)sc2c1,9.193820026016112,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8270>,569.122118928,8,2,3.5942000000000025,10,3
CHEMBL539350,0.66,nM,Cl.N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1)Cc1cc(F)c(F)cc1F,9.18045606445813,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a82e0>,533.141707324,5,1,4.222100000000004,6,3
CHEMBL2425061,0.66,nM,N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,9.18045606445813,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8350>,390.16674595200004,5,1,2.944400000000001,3,2
CHEMBL233564,0.67,nM,N[C@H]1C[C@@H](N2Cc3cncnc3C2)CC[C@@H]1c1cc(F)c(F)cc1F,9.173925197299171,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a83c0>,348.156181268,4,1,2.873100000000001,2,2
CHEMBL5267753,0.7,nM,Cn1ccnc1S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8430>,464.144216004,9,1,1.3049,4,3
CHEMBL5268418,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C(F)(F)F)c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a84a0>,452.09415250399996,7,1,2.0321,3,2
CHEMBL3639433,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CSC1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8510>,416.10940864400004,5,1,3.663300000000002,2,2
CHEMBL5275162,0.7,nM,CCCS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8580>,426.15371806800005,7,1,1.9222999999999995,5,2
CHEMBL5277064,0.7,nM,CC(C)S(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a85f0>,426.15371806800005,7,1,1.9206999999999996,4,2
CHEMBL5279910,0.7,nM,CS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8660>,398.12241794000005,7,1,1.1421,3,2
CHEMBL3644462,0.7,nM,N[C@H]1C[C@@H](N2Cc3nc(-c4ccccc4)[nH]c3C2)CSC1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a86d0>,412.153324144,4,2,4.244600000000004,3,3
CHEMBL1765236,0.7,nM,C[C@H](NC(=O)CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1B(O)O,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8740>,672.32902204,9,7,-1.9131999999999896,15,1
CHEMBL3736190,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CC4)c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a87b0>,424.13806800399993,7,1,1.6746999999999996,4,2
CHEMBL3645492,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8820>,452.16936813199993,7,1,2.4549000000000003,4,2
CHEMBL5273218,0.7,nM,CCS(=O)(=O)n1ncc2c1CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8890>,412.13806800400005,7,1,1.5322,4,2
CHEMBL2425894,0.7,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8900>,421.191403228,7,1,1.6963999999999995,4,3
CHEMBL3806029,0.7,nM,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8970>,403.16199492000004,6,1,2.628120000000001,2,3
CHEMBL3806216,0.7,nM,N[C@H]1C[C@@H](N2Cc3nn4cccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a89e0>,371.155766668,6,1,2.1806,2,3
CHEMBL5278621,0.7,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c(C)c(=O)n(Cc3nc(C)c4c(Cl)cccc4n3)c(=O)n21,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8a50>,506.19454978400006,10,1,1.8702399999999997,4,4
CHEMBL3736085,0.7,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CCCC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8ac0>,452.16936813199993,7,1,2.4549000000000003,4,2
CHEMBL3735329,0.7,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8b30>,424.13806800399993,7,1,1.6746999999999996,4,2
CHEMBL3736423,0.7,nM,Cn1cnc(S(=O)(=O)n2cc3c(n2)CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)c1,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8ba0>,464.144216004,9,1,1.3048999999999995,4,3
CHEMBL3694422,0.7,nM,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CNC1c1cc(F)c(F)cc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8c10>,441.144630604,7,2,1.3867999999999998,4,2
CHEMBL3735865,0.7,nM,CC(C)S(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8c80>,426.15371806800005,7,1,1.9206999999999996,4,2
CHEMBL3805294,0.7,nM,Cc1cc2ncc3c(n2n1)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8cf0>,385.17141673200007,6,1,2.48902,2,3
CHEMBL5276887,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccc(C(F)(F)F)cc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8d60>,528.1254526319999,7,1,3.590200000000003,4,3
CHEMBL5283277,0.7,nM,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)c4ccccc4)c3C2)CO[C@@H]1c1cc(F)ccc1F,9.154901959985745,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8dd0>,460.13806800399993,7,1,2.5714000000000006,4,3
CHEMBL4175111,0.72,nM,CS(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)cc1,9.142667503568733,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8e40>,520.1692878800001,8,2,2.7816800000000006,5,4
CHEMBL4536341,0.72,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(Br)ccc1C(=O)O)c(=O)n2C,9.142667503568733,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8eb0>,528.11206538,9,2,1.3565000000000005,5,3
CHEMBL2058974,0.73,nM,O=C([C@@H]1C[C@H](N2CCN(c3ncc(Cl)c4ccccc34)CC2)CN1)N1CCSC1,9.136677139879543,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8f20>,431.15465913200006,6,1,2.2736,3,2
CHEMBL4454091,0.75,nM,CCOC(=O)N1CCN(c2ccc3nnc(-c4cccc(C)c4)n3n2)CC1,9.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a8f90>,366.18042394400004,7,0,2.3782200000000007,3,3
CHEMBL5218500,0.75,nM,C/C=C/OC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCCN,9.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9000>,283.18959166,5,2,0.510500000000001,7,0
CHEMBL4638480,0.76,nM,O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3C2NC2NC=CS2)c1,9.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9070>,582.033492848,8,2,5.3068000000000035,6,3
CHEMBL4239107,0.76,nM,O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3C2Nc2nccs2)c1,9.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a90e0>,580.0178427840001,8,1,6.194600000000003,6,4
CHEMBL4239107,0.76,nM,O=[N+]([O-])c1cccc(/C=N/N2C(c3ccccc3)=Nc3ccc(I)cc3C2Nc2nccs2)c1,9.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9150>,580.0178427840001,8,1,6.194600000000003,6,4
CHEMBL4165967,0.76,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(-c3ccsc3)c[nH]c2c1=O,9.119186407719209,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a91c0>,448.148158512,7,2,3.43968,4,4
CHEMBL4162971,0.77,nM,CS(=O)(=O)c1ccc(-c2c[nH]c3c(=O)n(Cc4cc(F)ccc4C#N)c(N4CCC[C@@H](N)C4)nc23)c(F)c1,9.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9230>,538.1598660680002,8,2,2.9207800000000006,5,4
CHEMBL4172793,0.77,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(F)c[nH]c2c1=O,9.113509274827518,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a92a0>,384.151015636,6,2,1.8502799999999995,3,3
CHEMBL504021,0.79,nM,N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,9.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9310>,626.184446816,9,2,2.9048000000000016,10,3
CHEMBL4169403,0.79,nM,N#Cc1ccc(F)cc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Br)c[nH]c2c1=O,9.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9380>,444.070949516,6,2,2.47368,3,3
CHEMBL196120,0.8,nM,C[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,9.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a93f0>,186.11757273999999,4,3,-1.663399999999999,2,0
CHEMBL3632867,0.8,nM,CC[C@@H](C)[C@H](N)C(=O)N1CC(F)(F)C[C@H]1C#N,9.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9460>,245.133968604,3,1,1.11958,3,0
CHEMBL2058760,0.8,nM,O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4[nH]3)CC2)CN1)N1CCSC1,9.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a94d0>,386.1888804520001,6,2,0.9483000000000004,3,2
CHEMBL4856337,0.8,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc(Br)c(C(=O)O)c2)c1=O,9.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9540>,474.090267316,7,2,1.4698,5,2
CHEMBL364140,0.83,nM,CC(C)[C@@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccc(C(F)(F)F)cc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,9.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a95b0>,681.2284979680002,6,4,4.533100000000003,11,2
CHEMBL2147713,0.85,nM,Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2F)n1,9.070581074285707,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9620>,444.21075876800006,7,1,1.7052200000000002,4,2
CHEMBL5269746,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9690>,542.161089192,5,3,2.0585999999999993,7,2
CHEMBL5276298,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCCCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9700>,610.223689448,5,2,3.5858000000000017,8,2
CHEMBL1651763,0.87,nM,N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2sccc2c1=O,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9770>,365.131031228,7,1,2.30548,3,3
CHEMBL5289339,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCOCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a97e0>,612.2029540039999,6,2,2.4321,8,2
CHEMBL5273793,0.87,nM,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c(F)cc1F,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9850>,598.2236894480001,5,2,3.4417000000000026,10,2
CHEMBL5269884,0.87,nM,CCN(CC)S(=O)(=O)c1cc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)ccc1F,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a98c0>,580.23311126,5,2,3.3026000000000026,10,2
CHEMBL5279474,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)N2CCC2)c(F)cc1F)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9930>,582.19238932,5,2,2.805600000000001,8,2
CHEMBL5277828,0.87,nM,CCN(CC)S(=O)(=O)c1cccc(C(=O)NC[C@@H]2CCCN2C(=O)C[C@H](N)[C@H]2CCc3cc(F)c(F)cc32)c1,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a99a0>,562.242533072,5,2,3.163500000000001,10,2
CHEMBL1422,0.87,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9a10>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL5276657,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccc(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9a80>,506.17993281599996,5,3,1.7804000000000002,7,2
CHEMBL5265910,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccc(F)c(S(N)(=O)=O)c1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9af0>,524.170511004,5,3,1.9194999999999998,7,2
CHEMBL5274129,0.87,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1cccnc1)[C@H]1CCc2cc(F)c(F)cc21,9.060480747381382,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9b60>,428.202382512,4,2,2.5280000000000005,6,2
CHEMBL365322,0.89,nM,CC(C)[C@H](N)C(=O)N[C@@H](C)B(O)O,9.050609993355089,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9bd0>,188.13322280399998,4,4,-1.5135999999999985,4,0
CHEMBL1779710,0.9,nM,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,9.045757490560677,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9c40>,401.192626352,4,2,1.5058999999999998,6,1
CHEMBL67279,0.9,nM,CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,9.045757490560677,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9cb0>,214.14887286799998,4,3,-1.0272999999999988,3,0
CHEMBL3697938,0.9,nM,CN1C[C@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)c(F)cc1F,9.045757490560677,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9d20>,429.144630604,7,1,1.1964000000000001,3,2
CHEMBL386380,0.91,nM,N[C@@H](CC(=O)N1CCCNC(=O)[C@H]1Cc1ccccc1)Cc1cc(F)c(F)cc1F,9.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9d90>,419.18206166799996,3,2,2.3236000000000008,6,2
CHEMBL399610,0.92,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cn3)CC2)CN1)N1CCSC1,9.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9e00>,392.16305962800004,8,1,0.3752000000000009,4,1
CHEMBL399610,0.92,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cn3)CC2)CN1)N1CCSC1,9.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9e70>,392.16305962800004,8,1,0.3752000000000009,4,1
CHEMBL2147707,0.94,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnn3-c3ccccc3)CC2)CN1)N1CCSC1,9.0268721464003,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9ee0>,412.2045305160001,7,1,1.2576999999999996,4,2
CHEMBL2058969,0.95,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,9.022276394711152,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9f50>,397.19363148400004,6,1,1.6202,3,2
CHEMBL2058969,0.95,nM,O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,9.022276394711152,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8a9fc0>,397.19363148400004,6,1,1.6202,3,2
CHEMBL3965981,1.0,nM,C/C=C/Cn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,9.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8aa030>,523.254317156,11,2,0.4080000000000022,9,3
CHEMBL1951611,1.0,nM,CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8aa0a0>,522.2491722000001,10,1,2.6074600000000006,5,4
CHEMBL257376,1.0,nM,CC#CCn1c(NCCN)nc2cnn(Cc3nc(C)c4ccccc4n3)c(=O)c21,9.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8aa110>,402.191657324,9,2,1.2868199999999996,6,4
CHEMBL1951416,1.0,nM,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1ncc3ccccc3c1C#N)c(=O)n2C,9.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8aa180>,506.21787207200003,10,1,1.664559999999999,4,4
CHEMBL63860,1.0,nM,C[C@H](N)C(=O)N1CCC[C@H]1B(O)O,9.0,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8aa1f0>,186.11757273999999,4,3,-1.663399999999999,2,0
